Chapter,Chapter Value,Heading,Heading Value,Subheading,Subheading Value
48,"Paper and paperboard; articles of paper pulp,",48.23,"Other paper, paperboard, cellulose wadding and webs of",,
49,"Printed books, newspapers, pictures and other products",49.01,"Printed books, brochures, leaflets and similar printed matter,",4901.10,"In single sheets, whether or not folded"
49,"Printed books, newspapers, pictures and other products",49.01,"Printed books, brochures, leaflets and similar printed matter,",4901.91,"Dictionaries and encyclopaedias, and serial instalments thereof"
49,"Printed books, newspapers, pictures and other products",49.01,"Printed books, brochures, leaflets and similar printed matter,",4901.99,Other
49,"Printed books, newspapers, pictures and other products",49.01,"Printed books, brochures, leaflets and similar printed matter,",,
49,"Printed books, newspapers, pictures and other products",49.02,"Newspapers, journals and periodicals, whether or not illustrated",4902.10,Appearing at least four times a week
49,"Printed books, newspapers, pictures and other products",49.02,"Newspapers, journals and periodicals, whether or not illustrated",4902.90,Other
49,"Printed books, newspapers, pictures and other products",49.02,"Newspapers, journals and periodicals, whether or not illustrated",,
49,"Printed books, newspapers, pictures and other products",49.03,,4903.00,"Children's picture, drawing or colouring books."
49,"Printed books, newspapers, pictures and other products",49.04,,4904.00,"Music, printed or in manuscript, whether or not bound or illustrated."
49,"Printed books, newspapers, pictures and other products",49.05,"Maps and hydrographic or similar charts of all kinds, including",4905.20,In book form
49,"Printed books, newspapers, pictures and other products",49.05,"Maps and hydrographic or similar charts of all kinds, including",4905.90,Other.
49,"Printed books, newspapers, pictures and other products",49.05,"Maps and hydrographic or similar charts of all kinds, including",,
49,"Printed books, newspapers, pictures and other products",49.06,,4906.00,"Plans and drawings for architectural, engineering, industrial, commercial, topographical or similar purposes, being originals drawn by hand; hand-written texts; photographic reproductions on sensitised paper and carbon copies of the foregoing."
49,"Printed books, newspapers, pictures and other products",49.07,,4907.00,"Unused postage, revenue or similar stamps of current or new issue in the country in which they have, or will have, a recognised face value; stamp-impressed paper; banknotes; cheque forms; stock, share or bond certificates and similar documents of title."
49,"Printed books, newspapers, pictures and other products",49.08,Transfers (decalcomanias).,4908.10,"Transfers (decalcomanias), vitrifiable"
49,"Printed books, newspapers, pictures and other products",49.08,Transfers (decalcomanias).,4908.90,Other
49,"Printed books, newspapers, pictures and other products",49.08,Transfers (decalcomanias).,,
49,"Printed books, newspapers, pictures and other products",49.09,,4909.00,"Printed or illustrated postcards; printed cards bearing personal greetings, messages or announcements, whether or not illustrated, with or without envelopes or trimmings."
49,"Printed books, newspapers, pictures and other products",49.10,,4910.00,"Calendars of any kind, printed, including calendar blocks."
49,"Printed books, newspapers, pictures and other products",49.11,Other,4911.10,"Trade advertising material, commercial catalogues and the like"
49,"Printed books, newspapers, pictures and other products",49.11,Other,4911.91,"Pictures, designs and photographs"
49,"Printed books, newspapers, pictures and other products",49.11,Other,4911.99,Other
49,"Printed books, newspapers, pictures and other products",49.11,Other,,
50,Silk,50.01,,5001.00,Silk-worm cocoons suitable for reeling.
50,Silk,50.02,,5002.00,Raw silk (not thrown).
50,Silk,50.03,,5003.00,"Silk waste (including cocoons unsuitable for reeling, yarn waste and garnetted stock)."
50,Silk,50.04,,5004.00,Silk yarn (other than yarn spun from silk waste) not put up for retail sale.
50,Silk,50.05,,5005.00,"Yarn spun from silk waste, not put up for retail sale."
50,Silk,50.06,,5006.00,"Silk yarn and yarn spun from silk waste, put up for retail sale; silk-worm gut."
50,Silk,50.07,Woven fabrics of silk or of silk waste.,5007.10,Fabrics of noil silk
50,Silk,50.07,Woven fabrics of silk or of silk waste.,5007.20,"Other fabrics, containing 85 % or more by weight of silk or of silk waste other than noil silk"
50,Silk,50.07,Woven fabrics of silk or of silk waste.,5007.90,Other fabrics
50,Silk,50.07,Woven fabrics of silk or of silk waste.,,
51,"Wool, fine or coarse animal hair; horsehair yarn",51.01,"Wool, not carded or combed.",5101.11,Shorn wool
51,"Wool, fine or coarse animal hair; horsehair yarn",51.01,"Wool, not carded or combed.",5101.19,Other
51,"Wool, fine or coarse animal hair; horsehair yarn",51.01,"Wool, not carded or combed.",5101.21,Shorn wool
51,"Wool, fine or coarse animal hair; horsehair yarn",51.01,"Wool, not carded or combed.",5101.29,Other
51,"Wool, fine or coarse animal hair; horsehair yarn",51.01,"Wool, not carded or combed.",5101.30,Carbonised
51,"Wool, fine or coarse animal hair; horsehair yarn",51.01,"Wool, not carded or combed.",,
51,"Wool, fine or coarse animal hair; horsehair yarn",51.02,"Fine or coarse animal hair, not carded or combed.",5102.11,Of Kashmir (cashmere) goats
51,"Wool, fine or coarse animal hair; horsehair yarn",51.02,"Fine or coarse animal hair, not carded or combed.",5102.19,Other
51,"Wool, fine or coarse animal hair; horsehair yarn",51.02,"Fine or coarse animal hair, not carded or combed.",5102.20,Coarse animal hair
51,"Wool, fine or coarse animal hair; horsehair yarn",51.02,"Fine or coarse animal hair, not carded or combed.",,
51,"Wool, fine or coarse animal hair; horsehair yarn",51.03,"Waste of wool or of fine or coarse animal hair, including yarn",5103.10,Noils of wool or of fine animal hair
51,"Wool, fine or coarse animal hair; horsehair yarn",51.03,"Waste of wool or of fine or coarse animal hair, including yarn",5103.20,Other waste of wool or of fine animal hair
51,"Wool, fine or coarse animal hair; horsehair yarn",51.03,"Waste of wool or of fine or coarse animal hair, including yarn",5103.30,Waste of coarse animal hair
51,"Wool, fine or coarse animal hair; horsehair yarn",51.03,"Waste of wool or of fine or coarse animal hair, including yarn",,
51,"Wool, fine or coarse animal hair; horsehair yarn",51.04,,5104.00,Garnetted stock of wool or of fine or coarse animal hair.
51,"Wool, fine or coarse animal hair; horsehair yarn",51.05,"Wool and fine or coarse animal hair, carded or combed",5105.10,Carded wool
51,"Wool, fine or coarse animal hair; horsehair yarn",51.05,"Wool and fine or coarse animal hair, carded or combed",5105.21,Combed wool in fragments
51,"Wool, fine or coarse animal hair; horsehair yarn",51.05,"Wool and fine or coarse animal hair, carded or combed",5105.29,Other
51,"Wool, fine or coarse animal hair; horsehair yarn",51.05,"Wool and fine or coarse animal hair, carded or combed",5105.31,Of Kashmir (cashmere) goats
51,"Wool, fine or coarse animal hair; horsehair yarn",51.05,"Wool and fine or coarse animal hair, carded or combed",5105.39,Other
51,"Wool, fine or coarse animal hair; horsehair yarn",51.05,"Wool and fine or coarse animal hair, carded or combed",5105.40,"Coarse animal hair, carded or combed"
51,"Wool, fine or coarse animal hair; horsehair yarn",51.05,"Wool and fine or coarse animal hair, carded or combed",,
51,"Wool, fine or coarse animal hair; horsehair yarn",51.06,"Yarn of carded wool, not put up for retail sale.",5106.10,Containing 85 % or more by weight of wool
51,"Wool, fine or coarse animal hair; horsehair yarn",51.06,"Yarn of carded wool, not put up for retail sale.",5106.20,Containing less than 85 % by weight of wool
51,"Wool, fine or coarse animal hair; horsehair yarn",51.06,"Yarn of carded wool, not put up for retail sale.",,
51,"Wool, fine or coarse animal hair; horsehair yarn",51.07,"Yarn of combed wool, not put up for retail sale.",5107.10,Containing 85 % or more by weight of wool
51,"Wool, fine or coarse animal hair; horsehair yarn",51.07,"Yarn of combed wool, not put up for retail sale.",5107.20,Containing less than 85 % by weight of wool
51,"Wool, fine or coarse animal hair; horsehair yarn",51.07,"Yarn of combed wool, not put up for retail sale.",,
51,"Wool, fine or coarse animal hair; horsehair yarn",51.08,"Yarn of fine animal hair (carded or combed), not put up for",5108.10,Carded
51,"Wool, fine or coarse animal hair; horsehair yarn",51.08,"Yarn of fine animal hair (carded or combed), not put up for",5108.20,Combed
51,"Wool, fine or coarse animal hair; horsehair yarn",51.08,"Yarn of fine animal hair (carded or combed), not put up for",,
51,"Wool, fine or coarse animal hair; horsehair yarn",51.09,"Yarn of wool or of fine animal hair, put up for retail sale.",5109.10,Containing 85 % or more by weight of wool or of fine animal hair
51,"Wool, fine or coarse animal hair; horsehair yarn",51.09,"Yarn of wool or of fine animal hair, put up for retail sale.",5109.90,Other
51,"Wool, fine or coarse animal hair; horsehair yarn",51.09,"Yarn of wool or of fine animal hair, put up for retail sale.",,
51,"Wool, fine or coarse animal hair; horsehair yarn",51.10,,5110.00,"Yarn of coarse animal hair or of horsehair (including gimped horsehair yarn), whether or not put up for retail sale."
51,"Wool, fine or coarse animal hair; horsehair yarn",51.11,Woven fabrics of carded wool or of carded fine animal hair.,5111.11,Of a weight not exceeding 300 g/m²
51,"Wool, fine or coarse animal hair; horsehair yarn",51.11,Woven fabrics of carded wool or of carded fine animal hair.,5111.19,Other
51,"Wool, fine or coarse animal hair; horsehair yarn",51.11,Woven fabrics of carded wool or of carded fine animal hair.,5111.20,"Other, mixed mainly or solely with man-made filaments"
51,"Wool, fine or coarse animal hair; horsehair yarn",51.11,Woven fabrics of carded wool or of carded fine animal hair.,5111.30,"Other, mixed mainly or solely with man-made staple fibres"
51,"Wool, fine or coarse animal hair; horsehair yarn",51.11,Woven fabrics of carded wool or of carded fine animal hair.,5111.90,Other
51,"Wool, fine or coarse animal hair; horsehair yarn",51.11,Woven fabrics of carded wool or of carded fine animal hair.,,
51,"Wool, fine or coarse animal hair; horsehair yarn",51.12,Woven fabrics of combed wool or of combed fine animal hair.,5112.11,Of a weight not exceeding 200 g/m²
51,"Wool, fine or coarse animal hair; horsehair yarn",51.12,Woven fabrics of combed wool or of combed fine animal hair.,5112.19,Other
51,"Wool, fine or coarse animal hair; horsehair yarn",51.12,Woven fabrics of combed wool or of combed fine animal hair.,5112.20,"Other, mixed mainly or solely with man-made filaments"
51,"Wool, fine or coarse animal hair; horsehair yarn",51.12,Woven fabrics of combed wool or of combed fine animal hair.,5112.30,"Other, mixed mainly or solely with man-made staple fibres"
51,"Wool, fine or coarse animal hair; horsehair yarn",51.12,Woven fabrics of combed wool or of combed fine animal hair.,5112.90,Other
51,"Wool, fine or coarse animal hair; horsehair yarn",51.12,Woven fabrics of combed wool or of combed fine animal hair.,,
51,"Wool, fine or coarse animal hair; horsehair yarn",51.13,,5113.00,Woven fabrics of coarse animal hair or of horsehair.
52,Cotton,52.01,,5201.00,"Cotton, not carded or combed."
52,Cotton,52.02,Cotton waste (including yarn waste and garnetted stock).,5202.10,Yarn waste (including thread waste)
52,Cotton,52.02,Cotton waste (including yarn waste and garnetted stock).,5202.91,Garnetted stock
52,Cotton,52.02,Cotton waste (including yarn waste and garnetted stock).,5202.99,Other
52,Cotton,52.02,Cotton waste (including yarn waste and garnetted stock).,,
52,Cotton,52.03,,5203.00,"Cotton, carded or combed."
52,Cotton,52.04,"Cotton sewing thread, whether or not put up for retail sale.",5204.11,Containing 85 % or more by weight of cotton
52,Cotton,52.04,"Cotton sewing thread, whether or not put up for retail sale.",5204.19,Other
52,Cotton,52.04,"Cotton sewing thread, whether or not put up for retail sale.",5204.20,Put up for retail sale
52,Cotton,52.04,"Cotton sewing thread, whether or not put up for retail sale.",,
